usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zp,15,VE0810,Naguanagua,-68.064285,10.282679,6.5,215487.45639547706,0.0,0.0,0.0,14745.234286618843,42663.0,7277459.0,21,68,410.8189242430988,58.1897004988059,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0808,Miranda,-68.366263,10.110075,6.0,22306.373166206293,0.0,0.0,0.0,1322.6284689561685,13299.0,1593973.0,1,14,119.7753800206543,8.474903296682367,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1121,Sucre,-69.883831,11.012087,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1122,Tocopero,-69.233147,11.488942,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1117,Petit,-69.445699,11.067467,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1125,Zamora,-69.320691,11.332597,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE2213,Urachiche,-68.996374,10.195056,6.0,638.6337411850691,0.0,0.0,0.0,65.18801090360967,908.0,47810.0,0,0,39.449879556939386,2.317775305029596,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0909,Tinaco,-68.364568,9.533862,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0906,Ricaurte,-68.635986,9.301351,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0807,Los Guayos,-67.903728,10.145162,6.5,152617.0792894736,0.0,0.0,0.0,13712.22327826902,40589.0,7186808.0,12,71,376.65934657659506,28.673582430520163,0.0,0.0,0,0,0.0,0.0,0.0,72535.91950349417,discrepancia_poblacional
us6000t7zp,15,VE1101,Acosta,-68.556166,11.167493,6.5,3975.9847416663542,0.0,0.0,0.0,504.01127443923997,2181.0,275713.0,0,0,62.256718230269776,7.252018193749648,0.0,0.0,0,0,0.0,0.0,0.0,1438.8304087081924,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1509,El Hatillo,-66.790385,10.40291,6.5,71900.72578632738,0.0,0.0,0.0,17424.176896191613,24311.0,4807400.0,16,38,345.3860923963633,12.564554520410647,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1803,Esteller,-69.19096,9.203214,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0505,José Félix Ribas,-67.317778,10.201008,6.0,193895.58565497305,0.0,0.0,0.0,14302.619837736318,39952.0,6609559.0,51,45,344.25531093738385,63.36874865278918,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0802,Carlos Arvelo,-67.739952,9.992242,6.5,85001.3561825091,0.0,0.0,0.0,11493.010335145551,45894.0,6131456.0,1,48,329.85181404474514,38.745446938176826,0.0,0.0,0,0,0.0,0.0,0.0,8677.898598602042,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1110,Federación,-69.584759,10.824588,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE1801,Agua Blanca,-69.070268,9.608141,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1503,Baruta,-66.856185,10.412573,6.5,310062.7684181109,0.0,0.0,0.0,39701.6279269435,45701.0,10692365.0,114,133,503.2194125699495,48.253441712970705,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0813,San Joaquín,-67.795865,10.283102,6.5,82885.48199435696,0.0,0.0,0.0,7623.276633172512,24346.0,3993244.0,1,31,233.35821196340197,44.4907300322453,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE1808,Páez,-69.034395,9.475049,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0907,Rómulo Gallegos,-68.497681,9.390664,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0512,Santos Michelena,-67.160172,10.187405,6.0,0.0,0.0,0.0,0.0,50.2918159582041,149.0,0.0,0,0,6.084906955461708,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zp,15,VE0502,Camatagua,-66.879858,9.825521,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
