usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zc,9,VE1115,Monseñor Iturriza,-68.599654,10.848323,6.0,4022.2959352927282,0.0,0.0,0.0,324.1352439907912,4523.0,600085.0,0,0,134.64790015183016,31.355537954030023,0.0,0.0,0,0,0.0,0.0,0.0,115.88413495477289,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE1123,Unión,-69.153233,10.816982,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.5957068512836738,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE1104,Cacique Manaure,-68.549219,10.983244,6.0,144.75537160411477,0.0,0.0,0.0,13.43920718168543,223.0,14751.0,0,0,13.622852448734028,1.6807738678844624,0.0,0.0,0,0,0.0,0.0,0.0,136.91532219573855,discrepancia_poblacional
us6000t7zc,9,VE0814,Valencia,-67.9748,9.997804,6.0,742579.3569554314,0.0,0.0,0.0,80798.30118240199,207823.0,38986821.0,109,290,2358.8356904178304,118.71135478979322,0.0,0.0,0,0,0.0,0.0,0.0,61504.3672207389,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE0804,Guacara,-67.881926,10.2706,6.0,77227.78678143863,0.0,0.0,0.0,8402.97263462867,18796.0,3888275.0,9,26,234.2740205643766,18.020459001318077,0.0,0.0,0,0,0.0,0.0,0.0,23148.115115378052,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE0810,Naguanagua,-68.064285,10.282679,6.0,60020.93941516988,0.0,0.0,0.0,6530.736265758671,10701.0,2268821.0,6,11,232.71226104032186,50.4824974256418,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zc,9,VE1306,Palavecino,-69.235592,9.987043,6.0,27631.924282133114,0.0,0.0,0.0,2457.8100835105924,17383.0,2853935.0,1,6,235.15276015118508,15.59611725953957,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zc,9,VE0812,San Diego,-67.952384,10.264521,6.0,100494.9961419655,0.0,0.0,0.0,10934.622501095228,30776.0,6855014.0,18,56,481.8105716135746,37.54113958022477,0.0,0.0,0,0,0.0,0.0,0.0,1622.660113453865,discrepancia_poblacional
us6000t7zc,9,VE0807,Los Guayos,-67.903728,10.145162,6.0,147825.75870007277,0.0,0.0,0.0,16084.570957908021,37671.0,6750532.0,12,67,452.4047260925009,30.535149656724563,0.0,0.0,0,0,0.0,0.0,0.0,50607.52474631276,discrepancia_poblacional
us6000t7zc,9,VE1101,Acosta,-68.556166,11.167493,6.0,113.29121290892363,0.0,0.0,0.0,10.431320823476755,64.0,11914.0,0,0,8.96137135595291,0.0,0.0,0.0,0,0,0.0,0.0,0.0,90.17166055738926,"discrepancia_poblacional,construido_no_mapeado"
